context_id	word	gold_sense_id	predict_sense_id	positions	context
773	тост	1	3	80-83	работы нет… Само время полечиться… - и, подняв в руках два стакана, произнес, - тост: ЗА ТРЕЗВОСТЬ!
774	тост	1	2	10-14	двигателя.тосты поздравлений со свадьбой
775	тост	1	2	86-90	действительно думаешь, что действительно желаешь. Свадебные тосты красочны, свадебные тосты яркие, тосты не похожие ни на что. Подарить хороший тост на свадьбу, что сказать
776	тост	1	3	72-76	выпить за то, чтобы приезд тещи всегда вызывал у зятя радостную реакцию!Тосты за тещу Мать - дочери: - Этот твой поклонник мне так противен, что я с удовольствием
777	тост	2	1	81-86	решетка для булочек Выдвижной поддон для крошек Функция прерывания приготовления тостов Терморегулятор с кольцевым индикатором готовности Намотка кабеля
778	тост	2	1	82-87	поднос с чашечкой из под кофе, стаканом недопитого апельсинового сока и остатками тостов. Видно было, что Дон Миклем только что позавтракал. — Вы уже здесь? — улыбнулся
779	тост	1	2	72-76	коммунальные услуги, Voip телефония, мобильная связь, плата за интернет.Тосты с днем рождения
780	тост	2	1	85-89	Давным-давно люди придумали зажаривать хлеб, таким образом на свете появились первые тосты. Со временем, хлеб стали обжаривать в масле на чугунной сковородке, так появились
781	тост	1	2	46-52	пиршество присутствовавших и пришедших, обмен тостами, взаимными восхвалениями, добрыми пожеланиями. Пришедшие принимали участие в танцах
782	тост	1	3	41-46	друзей нет человека, который знает много тостов, а поднимать бокалы просто так Вам не хочется, можете поискать специальные сборники
783	тост	1	2	86-89	летием с) помог ей, 55 подруге летием с поздравление вместор нее молодых и пъуроизнес тост. Среди других можно дай дома были вечны видим умей средь ...
784	тост	1	3	85-89	может представить ни одного праздника без выпивки. Обычно перед возлиянием говорятся тосты. Происхождение слова «тост» лингвисты не могут определить. Большинство знатоков
785	тост	1	2	73-77	философию, интересующихся философскими проблемами человека. Экз-ры: ЧЗ(1)Тосты и Поздравления: За мужчин
786	тост	2	1	80-84	но по своему тостеру могу сказать, что это с одной стороны только такое. Кстати тосты вполне съедобные, пригоревшего почти не чувствуется - сгорает только верх. И совсем
787	тост	1	3	73-76	несчастью (что бы сделал из этой сцены Достоевский!), и она ему помогает.Тост после тыняновской конференции: чтобы филологи понимали историю, а историки филологию
788	тост	1	3	80-85	будней чокнуться с симпатичной коллегой, отличиться перед остальными мастерским тостом, а, может, даже блеснуть мастерством на катке перед рестораном. Новогодние расценки
789	тост	1	3	80-84	Анна и Виктор обменялись кольцами, которые наколдовал кудесник Энди. Потом были тосты, шутки, танцы и гитара… И ксендз говорил всякие благоглупости, от которых становилось
790	тост	1	2	64-68	для любимого «капризули» и «плаксы» - сказки, стихи и рассказы. тосты</p><p>
791	тост	1	3	80-84	потом фантазию в жизнь. Тактичная, хорошо чувствует компанию, неизбитые слова и тосты. У нас периодически были слезы на глазах, особенно когда она рассказывала нашу
792	тост	1	3	82-85	Терещенко тоже опрокинул в рот свою рюмку, отер усы и лишь потом прокомментировал тост: – Вальке хватит, – сказал он. Сам он предложил выпить за здоровье Генриха, который
793	тост	1	3	83-88	премии Ленинского комсомола Георгий Фоменко – даже взял в руки барабанные палочки. Тостам не было конца! Конечно, помянули тех, кого уже нет с нами – Геннадия Моисеенко,
794	тост	1	3	92-96	поздравления в кругу друзей сидя за столом, а не читать всеми уже наизусть заученные пошлые тосты. Ведь радости они доставят меньше. Но что делать, если вы писать самостоятельно
795	тост	1	3	82-86	этого дела. Аналогичная ситуация с алкоголем - вспомни хотя бы сцену про Шурика и тосты в фильме 'Кавказская пленница'
796	тост	1	3	83-86	этот бокал с шампанским поднимаю, И поздравок свой я провозглашаю. Имениннику свой тост я говорю, И подарочек хороший подарю.
797	тост	1	3	84-89	добрался, у меня уже кончалось терпение. Потом мы пошли за стол, чтобы сказать пару тостов, немного перекусить и ехать расписываться. Мне казалось, что на этом этапе ничего
798	тост	1	3	35-39	общий язык, то один из них - дура! тоста тещи на свадьбе: - Не было бы 'горько!'... Если бы беременность не помогла...
799	тост	1	3	84-87	выпивают с ними (долго уговаривают перед этим), обязательно чёкнувшись, и произнеся тост. Все лишнее, вьетнамцы брасают под стол - салфетки, пробки, кости,....., после
800	тост	2	1	80-84	из галереи #264 7125 просмотров Ангажирование по темам 'как сделать диетический тосты', 'запеканки рецепты фото диетические' и 'меченосец объелся'
801	тост	1	2	85-91	эстрадные исполнители, Ваших гостей развлекает конкурсами, викторинами и интересными тостами профессиональный тамада или ведущий, потом все танцуют на освещенном светомузыкой
802	тост	2	1	88-91	зависимости от времени года) овсянка или другая каша греческий йогурт с медом и орехами тост с маслом, вареньем, джемом или медом бутерброды с сыром и красной рыбой яичница
803	тост	1	3	18-21	Контакты: Алексей тост, Чтоб ещё раз пять по столько же, Жил на свете, взрослел и рос. Чтоб по жизни ты
804	тост	1	3	85-89	Сталина. Через неделю его вызвали на допрос и после этого посадили. Оказывается он в тосте поставил свою жену выше партии и Сталина. Правда потом выяснилось, что он украл
805	тост	2	1	45-48	понемножку), йогурт обезжиренный (1 стакан). тост (сделать в микроволновой печи) — хлеб с отрубями (1 кусочек) и эдамским сыром (
806	тост	2	1	90-95	дополнительного съемного лотка для сбора крошек, оставшихся после процедуры приготовления тостов.
807	тост	1	2	70-74	Опираясь на собственный опыт или опыт других ведущих и организаторов. тосты:
808	тост	1	1	65-69	водой. После чего основной резервуар закрывали огромной крышкой. Тосты и пожелания
809	тост	2	1	36-39	молоком, яблоко небольшого размера. тост, стакан заправленного диетическим йогуртом овощного салата и половина спелого грейпфрута
810	тост	1	3	73-76	именинник все еще не сделал этого шага! Пожелаем ему скорее его сделать! тост за именинницу
811	тост	1	3	80-84	в агентство кругленькую сумму, а потом получить услугу. Возможно, что остроты и тосты не понравятся вашим детям или родственникам.
812	тост	1	2	41-45	- это сценарии выкупа невесты, свадебные тосты и свадебные конкурсы
813	тост	1	3	82-87	задержался. Через некоторое, довольно продолжительное время, после многочисленных тостов, родственники решили, что у Деда вот-вот случится очередное свидание с белочкой
814	тост	1	3	87-91	Московский бомонд чествовал Андрея Деллоса , поднимая, по русской традиции, заздравные тосты с ледяной водкой и закусывая фирменными «пушкинскими» пирожками. На сцену к ведущему
815	тост	1	3	82-85	долей драматизма, которая не превращает фильм в полную драму. За столом поднимают тост: «За нетрадиционную семью» Джулия и Ник вместе со своими детьми и отцом-донором
816	тост	1	3	42-45	глупо вообще-то сначала напиться, а потом тост требовать...
817	тост	1	3	82-86	реально существует. Значение фамилии якушин знаем, к примеру, что основным своего тоста так внезапно, что когда все уже устали ждать иная статистика: моя команда проигрывает
818	тост	1	3	80-85	ужин и концерт в честь начала Большого похода и было поднято большое количество тостов за достижение превосходства на суше и на воде, а также за достижение поставленной
819	тост	1	3	8-11	буквы...Тост за мужскую дружбу.
820	тост	1	2	83-87	характера этой девушки стали причиной торжественного события, именуемого свадьбой. Тосты за невесту произносятся на каждом свадебном застолье, и если вы хотите 'не отставать
821	тост	1	3	82-87	яркую характеристику происходящему дал продюсер Михаил Козырев во время одного из тостов: 'Это непрекращающийся кошмар - вечер в компании людей, которые любят общаться!
822	тост	1	3	41-44	пожелали, если бы поднимали сами за себя тост?
823	тост	1	3	86-89	поздравление растянется на много часов... Тогда становится жалко молодоженов - каждый тост выслушай стоя, потом поцелуйся, присядь на секундочку, а потом опять все по новой
824	тост	1	2	89-92	праздничным столом (в саду) в честь дня рождения М.А. Пехоты; один из сыновей произносит тост; внуки едят - разн.; лица детей – кр. Уборка пшеницы, сыплется зерно - ср., кр.
825	тост	1	3	75-79	пройдет он по хорошим дорогам и здоровым, с полными руками вернется в дом! тосты занимают важное место в осетинском застолье, ошибиться в них нельзя. Правда, в
826	тост	2	1	87-91	телевизорами. Ванная очень приличные. Отличные завтраки – кроме обычных омлета, кофе и тоста, можно съесть рыбы и выпить шампанского. Особо удачное местоположение отеля, в
827	тост	1	2	53-56	обязательно произведет на гостей особое впечатление. Тост на День рождения, либо тост к юбилею - это торжественное произношение красивой
828	тост	1	3	85-91	считался государственным праздником. С выпивкой, с закуской и нескончаемыми речами и тостами в честь дорогого юбиляра. Раненых, которые могли двигаться, согнали в столовую
829	тост	2	1	81-86	, которые возможно составлять по собственному усмотрению, дополнен ассортиментом тостов из обжаренных хлебцев с шестью различными вкусами.
830	тост	1	3	89-92	Константином Дмитриевичем Янковским, старейшим таежником, сподвижником Кулика. Он поднял тост за людей упорных и настойчивых, взявшихся за разгадку Тунгусского дива. И мы, стоя
831	тост	1	3	81-85	за Александру Ионеску, президента Румынии. Они пили за мадам Ионеску. Затем были тосты в честь президента США, вице-президента, за румынский флаг, за американский флаг
832	тост	1	3	82-85	настроение. И при этом успеть попробовать все приготовленные для вас блюда. Общий тост – «За молодых, за счастье, за любовь!» - (команды).. Сегодня мы чествуем молодых
833	тост	2	1	80-85	забрать драгоценности если Викентия слушать ее речи, а у Викентия, что-то вроде тостов из кукурузной муки, а и ногти расслаиваться начали.
834	тост	1	2	84-88	умным и снхамым красивым. Тосты на свадьбу поздравления служит звезда сложить чтоб. Тосты на свадьбу поздравления, а самая ...
835	тост	1	2	40-44	uraura.ru вы можете найти поздравления, тосты, такие праздники как: 1 апреля, новый год, 1 января, 23 февраля, 8 марта, 1 мая
836	тост	1	1	84-88	наруто видео 345 ни одного признака света в конце. Сестра вздрогнула, с новым годом тосты в десяти футах от них огромный камень, величиной с крышку люка, обрушился на смятый
837	тост	2	1	80-84	выдавать свое смущение и, положив себе на тарелку немного еды, откусила кусочек тоста.
838	тост	2	1	89-92	незамедлительно наказан. Пакет уже лежал на стуле в дальнем углу кабинета. Он намазывает тост маслом, сверху кладет хороший кусок копченого лосося. К тому же он так никогда
839	тост	1	3	84-87	исторических записках путешественников того времени! Тем самым, сам по себе, созрел тост – за рыбацкую удачу. Рюмин же попы-тался повернуть события и сказал: - А я, как
840	тост	1	3	80-83	в этот час веселья не найдется у вас ни стиха, ни здравицы? Тебе слово. Да, да! Тост! Вдохновенье мне не улыбается... Но разве ты не мастер в этом? Вам будет приятно
841	тост	1	3	80-83	этого выгорит? - Пачему выгарит, пажар, что ли? Я кивнул, что действительно это тост про пожар, захватил со стола, как старый еврей, 'кусок пирога для тети Брони, которая
842	тост	1	3	58-61	заканчиваются они обычно одинаково: 'Так выпьем за дам!'. тост был модернизирован следующим образом: 'Так выпьем за девушек! (которые делятся
843	тост	1	3	83-86	читает с интересом и удовольствием. Никто его за язык не тянул. И Васюхин ответный тост за Марчукова не предлагал. Он, по моим наблюдениям, вообще от этого часто нетрезвого
844	тост	1	3	85-88	Девин отпил из своей чашки и пристально взглянул на хозяйку. — Я хотел бы произнести тост. Он состоит из одного слова: «Гукумац»! Чашка выпала из ее рук и разбилась. Паула
845	тост	1	3	77-81	невменяемом состоянии. Да… Теперь эта пара постоянно вспоминает свою свадьбу.Тосты и речи
846	тост	1	3	81-84	Наруто с женой снова сели за стол. Все в зале притихли. Юми сказла замечательный тост. - Молодец, малышка.. Я чуть не заплакал. Хех..Но здесь мне нельзя. - подумал Наруто
847	тост	2	1	85-90	отрубей с обезжиренным молоком и кусочком фрукта, или же омлета из белков с овощами, тостом с джемом, кусочком фрукта, чашкой обезжиренного молока. Оба эти варианта идеальны
848	тост	2	1	82-88	из формы и нарезать на ломтики вдоль или на кубики. Подавать можно с поджаренными тостами. Разнообразить блюдо можно грецкими орехами, фисташками, инжиром и любыми сухофруктами
849	тост	1	3	85-88	вернулась к Альберту заняв свою позицию. Протянув один бокал ему, Изабель произнесла тост. -За исполнения желаний! - пригубив напитка, девушка совершенно «случайно» пролила
850	тост	1	3	14-17	один разочек! тост. Давайте выпьем за нас - за стариков. За нашу силу, нашу мудрость и наш маразм.
851	тост	1	3	81-85	родным, чьи характеры и вкусы вы знаете. Давайте же пожелаем нашим готовятсфбя к тосту, фщучастники должнхбы собрать спорта, как ыплаванье. Побольше хородших ...
852	тост	1	3	88-91	иностранных партнеров российский руководитель, улыбаясь со значением, предлагал поднять тост: «За успех нашего безнадежного дела!» А в одном из случаев еще и по-барски скомандовал
853	тост	1	3	86-90	ведущий объявляет перщхвый танец молрчодых. Очень кажется, И все праздник и за то нас тосты Давайте выпоьем за прошлое, за вбудущее, за ...
854	тост	1	3	81-84	из жизни знаменитых личностей выручит тех, кто вынужден произносить великолепный тост. Как показывает практика, это тонкий намек на некие обстоятельства - стоит добавить
855	тост	2	1	82-85	из маминой еды. Джонни сунул контейнер в микроволновку, в это время Майлз намазал тост маслом. Быстро съев его, он посмотрел на сына, приканчивающего остатки мяса. -
856	тост	1	3	81-85	. Приехали на речку, устроились у костра, ели шашлыки, пили вино. Руслан говорил тосты, за которые каждый раз надо было пить обязательно до дна — за материнскую любовь
857	тост	2	1	24-27	омлет и нежирный йогурт.Тост с несладким джемом, чай или кофе.
858	тост	1	3	82-85	Родину поздравить поздравление коллегам в прозе, За веселый детский смех Поднимаю тост сейчас. Того, чтьмоб была въкы должны всзщегда поддерживатаь друг друга и вся.
859	тост	1	3	81-85	: вино, коньяк, водка, сок, нектар, лимонад, минеральная вода Они пригодятся для тоста, для того, чтобы познакомиться с соседом по столу или чтобы освежиться после быстрого
860	тост	1	3	83-87	гостям в любое время дня во время посещений кораблей и учреждений, и провозглашать тосты, выпивая 'до дна' из маленьких стаканчиков, как это принято в России.
861	тост	1	3	89-93	представить не могли, свадьба прошла на ура (во многом благодаря Вам), конкурсы веселые, тосты отличные ну и Ваш голос конечно же, поете великолепно. Гости были в восторге (как
862	тост	1	3	42-45	слова следующему представителю компании – тост.
863	щель	1	3	88-92	обязательно проверьте качество укладки. Цветовая гамма должна совпадать, не должно быть щелей и других дефектов. Дело в том, что ошибки при укладке первых трех рядов позже отразятся
864	щель	1	2	90-93	выложенные из бочки сыры; осмотрев ее, Мравинский заметил, что крошки сыра могут падать в щели и там разлагаться. В лавке стояли большая бочка и кадки с землей, сверху хорошо
865	щель	1	4	87-90	приобщить к ним можно стать Богом. Сила,сила,сила. Здесь, в районе, известном как Край Щели, дома были деревянными - точнее, попытался рявкнуть. Только теперь он был в приподнятом
866	щель	1	3	84-87	полки. Процесс их изготовления – полная противоположность набору корпуса, оставляем щели между досками, для того чтобы дым проходил через них свободно. Примерный зазор
867	щель	1	1	80-83	ужаснулась. Дверь в комнату, где была спальня супругов, была заколочена. Сквозь щели в досках было видно, что потолок в этой комнате обвалился. Кровати были сварены
868	щель	1	4	86-89	моську именно тогда, когда вы оба уже почти бились в экстазе. О каблуке, застрявшем в щели тамбура, когда счастье было так близко. О стюардессе, которая так некстати открыла
869	щель	1	3	80-84	основополагающих правил. Срубленные стенки постройки не должны иметь каких-либо щелей и зазоров. Иначе, при дальнейшем использовании, внутри невозможно будет создать
870	щель	1	1	42-46	скупую слезу не уронит, А тенью растает в щелях до поры. Лишь золото гнутой мышиной короны Тихонько блеснет возле грязной норы...
871	щель	1	2	83-86	Ваш вопрос: Здравствуйте, у меня диастема, низко прикреплена уздечка, хочу закрыть щель фотополимерным материалом. Нужно ли для этого подрезать уздечку? Мне 15.
872	щель	3	3	46-49	смещение матки и влагалища за пределы половой щели. Выпадение матки, как правило, сопровождается опущением или выпадением стенок влагалища
873	щель	1	3	81-84	Метку рекомендуется выполнять в виде четкого штриха точно такой же ширины, что и щель в столе. Это дает возможность контролировать положение детали в процессе распиливания
874	щель	1	3	85-88	механизацией крыльев: верхнее крыло имеет автоматически регулируемые электроприводом щели по передней кромке и щелевые закрылки и зависающие на угол до 20о элероны по задней
875	щель	1	4	82-86	помещений в нашей стране происходила за счет применения деревянных окон, а точнее щелей в этих окнах, представляется не совсем верным, ибо в качественных окнах щелей минимум
876	щель	1	4	85-88	Скала, которой был закрыт выход из моего закутка, была неотесана, поэтому оставались щели, благодаря которым я мог наблюдать, что происходит в пещере. Содрогаясь, я увидел
877	щель	3	1	84-87	харизматичности, когда отказалась от рыжей копны волос и балахона. А также заделала щель между передними зубами. Не знаю, кто ее надоумил, но не я.
878	щель	1	2	87-90	середину камеры не выбежит крыса. Немного подумав, грызун подбежит к стене и залезет в щель. Осматриваем эту щель и выдвигаем каменный блок. Мы попали в соседнюю камеру, к
879	щель	1	3	82-86	очень комфортны в работе и существенно уменьшают время монтажа. Надлежит избегать щелей меж отдельными плитами, т.к. это сокращает эффективность отопления.
880	щель	3	3	82-86	борозды расширены, преимущественно в области лобных и теменных долей и Сильвиевых щелей. Срединные структуры не смещенны. Миндалины мозжечка расположенны обычно. Изминений
881	щель	1	3	80-84	тепла за счет структурных особенностей, вентиляционных систем, дверных проемов, щелей и пр. причин. Благодаря повышению теплоустойчивости стен, окон, крыш, полов и прочих
882	щель	1	4	85-88	трудно, потому что у манекена глаз не имелось вовсе, а имелись только какието пустые щели. И тогда, посмотрев в эти пустые щели, Солнечный Зайчик спросил:
883	щель	1	3	85-88	керамзитом. вперемешку с резисторами (подогрев при низких температурах) сделаю внизу щель(естественная вентиляция) и куллер вверху(принудительная, при увеличении больше
884	щель	1	1	85-88	свету лампы. Нет, оно подобно солнечному лучу, который проскользнул сквозь крохотную щель стены. Мирские люди произносят святое имя Господа, но в сердце их нет любви. В
885	щель	1	3	48-51	_Заполняем заново щели на стыках 002_Заделываем щели между рабочими плитами 003_Уплотняем заново душевой поддон 004_Укрепляем керамическую
886	щель	1	1	84-87	рыло позволяют им ловко пробираться в нагромождениях камней, протискиваться в узкие щели, похожие на клювы рты с мощными губами - выковыривать из укрытий добычу. А пестрый
887	щель	1	2	82-85	Он в этот день нервийцев {18} одолел. Нож Кассия прошел вот здесь, глядите. Какую щель проделал злобный Каска! Тут нож вонзил любимый нежно Брут. Когда ж он вырвал свой
888	щель	1	1	47-50	проникать в дом через открытое окно или дверь, щели в крыше, отверстия вокруг труб. Любые предметы, долго находившиеся во влажном помещении
889	щель	1	3	80-84	планктонные корма Сабеластарта магнифика sabellastarte животного происхождения, щелях между камнями а также коралловых рифах Питаются патентованные корма рифах Питаются
890	щель	1	4	85-88	просыпаетесь, забываете свой сон, но в подсознании у вас уже образовалась свеженькая щель, через которую будет вытекать ваша психическая энергия. Более того, вы уже заработали
891	щель	1	1	85-89	дупла в стволах деревьев; реже она свивает гнездо в корнях вывороченных деревьев и в щелях деревянных построек. Заселяет искусственные гнездовья с узким круглым летком. Гнездо
892	щель	3	3	82-85	перикоронарите возникают рубцовые изменения капюшона и расширение периодонтольной щели.
893	щель	1	3	80-83	закреплять с помощью гвоздей. Если между коробкой и стеной помещения появляются щели, закройте их наличниками. Только после того, как дверная коробка будет закреплена
894	щель	1	2	82-85	дерева большой клин, затем силой вставляют половые органы жертвы в образовавшуюся щель и выбивают клин. Потом они проводят допрос других пленных. В то же самое время,
895	щель	1	3	87-90	ограничений, например, из-за тонких стен, перекрытий. Бывает, что звук проникает через щели в стенах или розетки. Когда я готовилась к конференции, я у наших экспертов консультировалась
896	щель	1	2	83-86	стоять на ней около пяти минут. «Мне хватит» - подумал Алексей Курин, и выглянул в щель из-под неплотно открытой двери купе. Он хотел узнать, какой проводник сейчас выйдет
897	щель	1	3	83-86	Qин. – теплопотери от нагревания инфильтрирующего воздуха, который поступает через щели, окна, ворота и тп, в Ватт; Qб. – поступления тепла от бытовых источников, Вт
898	щель	1	2	86-89	подписью и телефон банка. Получить деньги с карточки достаточно легко. Вставляем ее в щель банкомата. Последний с причмокиванием поглощает ее. Не пугайтесь, если все правильно
899	щель	3	2	86-89	встречными движениями Лили. Их волосы на лобках сцеплялись и расцеплялись. Складки ее щели совсем вывернулись, обнажив чувствительные места. Вагина спазматически сжималась
900	щель	1	2	81-85	одном самолете день летаем, день гайки крутим, масло в двигателе брызжет из всех щелей.
901	щель	1	3	9-12	продукта щели при сохранении или даже увеличении производительности дробилки
902	щель	1	1	83-86	темноте, Лидия лежала, натянув одеяло до подбородка, смотрела песню шамбала сквозь щель жалюзи свет электрического фонаря, слушала голоса, доносящиеся шамбала кафе внизу
903	щель	3	3	83-86	сустава. Представительная зона располагается по внутренней боковой линии суставной щели левого и правого голеностопного сустава. Проявляется болезненностью надкостницы
904	щель	1	4	80-84	там квартиру, вчера поехала убраться там, открыла вентеля, вода потекла со всех щелей((( Скажите, кто знает номер ЖЭУ обслуживающего? Приходят ли они устранять такие
905	щель	1	4	49-54	пол можно отциклевать, и он будет как новенький. щелями, не скрипел, не разваливался, его придется каждые пять-семь лет обновлять: циклевать
906	щель	3	2	66-69	мыло achernykh@inbox.ru или в мэйл-агент. с уважением, Александр. щель рентгенологически не определяется;
907	щель	1	4	81-84	, тутто заветное мгновение и уйдет. Всяко Nokia LogoManager v1.2.8, чем сидеть в щели, как таракан, да ждать, пока его хватятся. В бою этот холоп вряд ли участвовал
908	щель	1	3	85-88	проектируется изображение щели S 1 . Апертурная щель S 2 имеет ширину около 200 мкм, щель S 3 , на которую электростатическим анализатором проектируется изображение щели
909	щель	1	2	81-84	[Тем временем, на экране мы видим несколько шкафчиков с оборудованием и какие-то щели]
910	щель	1	3	38-41	водопроводные и канализационные трубы.щель), допущенного при капремонте в кв. №5 и №56 , ул.Аврхитектора Власова 43. Было
911	щель	1	4	82-85	для нормальных условий проживания просто непригодны. Покосившиеся стены, огромные щели в деревянном полу, под которым шуршат мыши и крысы, отсутствие нормальных коммунальных
912	щель	1	1	82-85	его между двумя панелями и повернул. Пластик крякнул, подался, образовалась узкая щель, сквозь которую можно было разглядеть прожектора на столбах, заливавшие желтым
913	щель	1	1	85-88	Собрались было уже закрыть дверь, как вдруг одна любопытная воспитанница, заглянув в щель между дверными петлями, разразилась ужасными воплями, которые заставили мгновенно
914	щель	1	4	80-83	чтобы прыснула она во все стороны, как тараканы при свете, и чтобы, забившись в щели, притихла, чувствуя голод и нетерпение подлинного хозяина ночи. Я едва сдерживался
915	щель	3	3	44-47	роль в пластике лица и его выразительности. щели, вместе с радужкой, индивидуально изменчивы, что определяет бесконечное разнообразие
916	щель	1	3	86-90	причина значительного ухудшения изоляции воздушного шума — раскрытие сквозных трещин, щелей в стыках и местах пропуска через перекрытия труб и электропроводки, в которых не
917	щель	1	2	81-84	Даже когда крошечное насекомое скрывалось в щелочке, она не унималась — обнюхает щель, отойдет в сторонку, приляжет, а сама глаз не спускает с того места. Зарычит вдруг
918	щель	1	2	85-88	самку тукана никто не тревожит - вход к ней в дупле заделан глиной, оставлена только щель, в которую самец подает еду. Что же принес тукан в этот раз? Яйцо из чужого гнезда
919	щель	1	4	84-87	настилать только из сухих досок. В противном случае между ними будут образовываться щели. Такие полы необходимо перестилать. Но такую работу следует делать по истечении
920	щель	1	3	81-85	холстинку только сверху на рамки и закрепить задвижки в летках, осмотрев, нет ли щелей снизу или проходов под задвижками. Если в ульях много меду или соты молодые, Для
921	щель	1	3	86-90	недостатков, присущих классически построенным деревянным домам (речь идет о трещинах, щелях, усадке). Позже, надеются производители, возрастет спрос на панельные дома с применением
922	щель	1	3	82-86	ней, полом и стенками неминуемо находятся щели. Чтоб очень уменьшить площадь этих щелей, в дюралевых профилях необходимо предугадать особые пазы для установки резиновых
923	щель	1	2	85-88	автомат зажег на счетчике 0,70, Вадим нажал кнопку и поймал пальцами высунувшийся из щели краешек билета. Андреев, да. Вот уж у кого беспокойства было хоть отбавляй. А читать
924	щель	1	1	82-85	давай туда,она хоть и узкая,но ниче прорвемся,-сказал старший Винчестер и полез в щель.За ним полез и младший брат.Сэм пробирается по узкому проходу, слишком уж плотно
925	щель	1	2	47-50	стальными щетками или надсекают зубилом. Затем щель заполняют плотным материалом (вроде пакли) и уплотняют так, чтобы она не доходила
